rating,title,text,date,country
1,Never again: Fedex,"Less than 3 months ago, one of their Fedex Drivers made a delivery at a Home Address. After delivery, the driver exited the property and hit the custom mailbox in front. Major damage to the mailbox and also damage to the Fedex vehicle. This was captured on the Security camera. The driver did not stop and sped away. I was able to file a claim and Fedex did compensate for the damage to the property. However, the process took about 2 months to complete. Dont know if the driver was reprimanded or not. I should have filed a police report, but I assumed Fedex would resolve the issue. Now for the second issue. In December, I ordered a product from a Vendor of ours. Couple days later, i received tracking email from fedex that package was on vehicle and scheduled to arrive on 1/9. The product never arrived. Filed a claim with Fedex. They asked me to send them Order information, cost, receipts, etc. Subsequently, Fedex provided no updates on the claim until today (over 4 weeks). Fedex response: Sorry, we cant find the shipment. Contact your shipper. I had already contacted the shipper and they are sending replacement. However, Fedex doesnt say ""We are sorry, We screwed up."" They just say contact your shipper. As for me, I will never ship with Fedex again. Because their lack of customer empathy and unresponsiveness, I have also authorized the company I own to stop using Fedex. I would not want my customers to be subjected to a company who has lost customer focus.","Jan 20, 2025",US
1,The Apps Garbage like their delivery…,The Apps Garbage like their delivery service. The app lies about delivery just like the phone reps telling me I can’t speak to a supervisor. UPS and the USPS are way Better.,"Jan 20, 2025",US
1,Extremely poor experiences,"Extremely poor experiences.  All customer service is outsourced, no communication,  poor customer service.   I received a email that a large parashable delivery (1k$) was delivered to the wrong address,  freight delivery.   It was a nightmare.","Jan 23, 2025",US
1,fail delivery,"delivery date delated several times and eventually delivered at the wrond address.They take notice of this problem, after several mails. Next delivery = same problem.They are not trustworthy, not reliable.","Jan 17, 2025",BE
1,Fedex is a terrible,"Fedex is a terrible, and a stupid company that hires only the most stupid, and lazy drivers, and their customer service is no better","Jan 22, 2025",US
1,Horrible experience for packages,"This is worse experience for receiving packages, I have been waiting for 3 days for my packages at 4:35am my package was out for delivery it is now 4:49pm no package and no one to help with my order.","Jan 23, 2025",US
1,Delivery area not accessible,"Delivery area not accessible - Was expecting a delivery today and at 12:04pm, the track and trace states the “Delivery Area is not accessible”. Clearly the driver has never heard of google maps as the delivery should taken place by taking an alternate route by using a near by state. The customer service centre is appalling and really needs to significantly improve their customer service focus as well as demonstrate a sense of urgency and proactiveness which is obviously lacking given my conversation with the customer service consultant. Only after calling for the second time has actioned been taken. I definitely wouldn’t recommend using this delivery service with my disappointing experience.","Jan 20, 2025",AU
1,FedEx when you want the worse,"Their drivers are the worst. Twice in the past week the idiot left a package behind our garage door right where the wheels of the cars are. My wife ran over it the second time, but fortunately the wheel just missed. Use someone else.","Jan 17, 2025",US
1,Parcel lost.,Parcel delivery attempted.Called them up.Delivery will happen on the following Monday.No Delivery all week.Call them up.Parcel missing.,"Jan 17, 2025",GB
1,Can’t be trusted,Tell you it’s coming at a certain time and day so you arrange to be it then change the day that very same morning,"Jan 17, 2025",GB
1,Ref_Failed Delivery/ Marcus Manager Lied Promised delivery nothing happened,Ref - 771407111074C177289521- I thought FedEx was reliable but when a Escalations manager tells you a lie the moral of the company has been diluted. I spoke with Marcus after him assuring me that he was going to personally handle and issue only to find out my package never made it to it's destination. My Aunt was being honored at an event she is 98 years of age. I designed some legacy hoodies for them to wear a total of 7 for the main ppl attending the event for Amtrek retirees and family. The event is later today. I paid basically 40.00 for the package two day express. and you failed. The package arrived in Ocala at 10:28 and no one can explain how I had to call at 6 pm only to find the package was delayed yet no one can tell me why. It further infuriates me that the Escalations manage assured me he was handling it himself and the package would make it to my aunt's house before they leave but each time i reached out there was no response as he told me he would contact me with in the hour nothing. I thought your company was better than the rest. Here however is my expectations I will not and I MEAN WILL NOT BE CHARGED FOR THE MESS YOU HAVE MADE. I DEMAND MY PACKAGE GET TO THE HOUSE THIS MORNING BEFORE 9 AM IF THE OWN OR MANAGER OF FEDEX IN OCALA HAS TO DRIVE IT HIMSELF. IF THAT CANT BE DONE PLEASE ADVISE AND I WILL HAVE MY COUSIN DRAG MY AUNT 98 YEARS OF AGE OUT TO YOUR STORE BEFORE THEY PREPARE TO LEAVE ON THIS TRIP TO DO YOUR JOB AND PICK UP THE PACKAGE. MY NAME IS RENAY GORDON MY CONTACT INFORMATION IS 321-586-6062. JOYCE MOZELL CAN BE CONTACTED AT 305-978-7039,"Jan 17, 2025",US
